source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
7402634129,57214499609,1.0,0.0,1.0,0.0
7402636617,6602536089,1.0,0.0,1.0,0.0
7402636617,7006049399,1.0,0.0,1.0,0.0
7402636617,7101801762,1.0,0.0,1.0,0.0
7402636617,7102326291,1.0,0.0,1.0,0.0
7402636617,7102452820,1.0,0.0,1.0,0.0
7402636617,7201493723,1.0,0.0,1.0,0.0
7402636617,7202297218,1.0,0.0,1.0,0.0
7402636617,14028415700,1.0,0.0,1.0,0.0
7402636617,16232184700,1.0,0.0,1.0,0.0
7402636617,18438689500,1.0,0.0,1.0,0.0
7402636617,24539320200,1.0,0.0,1.0,0.0
7402636617,24780732400,1.0,0.0,1.0,0.0
7402636617,35586601000,1.0,0.0,1.0,0.0
7402636617,55080933900,1.0,0.0,1.0,0.0
7402636617,55150191800,1.0,0.0,1.0,0.0
7402636617,57197137092,1.0,0.0,1.0,0.0
7402636617,57208255541,1.0,0.0,1.0,0.0
7402636617,57211284405,1.0,0.0,1.0,0.0
7402638581,7006387307,1.0,0.0,1.0,0.0
7402638581,35336523500,1.0,0.0,1.0,0.0
7402638581,56503241000,1.0,0.0,1.0,0.0
7402638581,56999993300,1.0,0.0,1.0,0.0
7402638581,57125810500,1.0,0.0,1.0,0.0
7402679913,6506281745,2.0,0.0,2.0,0.0
7402679913,6701313040,2.0,0.0,2.0,0.0
7402679913,7006893886,2.0,0.0,2.0,0.0
7402679913,7404419547,2.0,0.0,2.0,0.0
7402679913,24539482700,2.0,0.0,2.0,0.0
7402698014,7004562351,1.0,0.0,1.0,0.0
7402698014,25222710100,1.0,0.0,1.0,0.0
7402698014,25645920800,1.0,0.0,1.0,0.0
7402698014,25646410800,1.0,0.0,1.0,0.0
7402698014,57203683611,1.0,0.0,1.0,0.0
7402708134,6701834549,1.0,0.0,1.0,0.0
7402708134,7003436845,1.0,0.0,1.0,0.0
7402708134,7005327802,1.0,0.0,1.0,0.0
7402708134,7402134607,1.0,0.0,1.0,0.0
7402708134,8207251400,1.0,0.0,1.0,0.0
7402708134,8888285000,1.0,0.0,1.0,0.0
7402708134,8913253900,1.0,0.0,1.0,0.0
7402708134,22135004600,1.0,0.0,1.0,0.0
7402708134,23024701600,1.0,0.0,1.0,0.0
7402708134,35575967000,1.0,0.0,1.0,0.0
7402708134,36101590900,1.0,0.0,1.0,0.0
7402708134,57202659347,1.0,0.0,1.0,0.0
7402708134,57211106138,1.0,0.0,1.0,0.0
7402751884,6506746772,1.0,0.0,1.0,0.0
7402751884,6603633653,1.0,0.0,1.0,0.0
7402751884,7003622297,1.0,0.0,1.0,0.0
7402751884,7006277430,1.0,0.0,1.0,0.0
7402751884,24822754900,1.0,0.0,1.0,0.0
7402889491,7102906202,1.0,0.0,1.0,0.0
7402889491,7501503969,1.0,0.0,1.0,0.0
7402889491,9940046400,1.0,0.0,1.0,0.0
7402889491,23098435200,1.0,0.0,1.0,0.0
7402889491,25654039600,1.0,0.0,1.0,0.0
7402889491,35145369500,1.0,0.0,1.0,0.0
7402889491,36669171300,1.0,0.0,1.0,0.0
7402889491,39261113300,1.0,0.0,1.0,0.0
7402889491,55506174300,1.0,0.0,1.0,0.0
7402889491,55946191400,1.0,0.0,1.0,0.0
7402889491,56155997200,1.0,0.0,1.0,0.0
7402889491,56224575000,1.0,0.0,1.0,0.0
7402889491,56815878100,1.0,0.0,1.0,0.0
7402889491,57203597332,1.0,0.0,1.0,0.0
7403167842,7005368099,1.0,0.0,1.0,0.0
7403167842,7201897484,1.0,0.0,1.0,0.0
