ID,Title,author_given_name,author_surname,author_id
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Sabine,Wyckaert,55404603900
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Marc,De Hert,7004425915
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Brendon,Stubbs,57204891343
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Simon,Rosenbaum,45761309400
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Roselien,Buys,36467966400
352,"Test‚Äìretest reliability, feasibility and clinical correlates of the Eurofit test battery in people with bipolar disorder",Michel,Probst,7102075562
353,Effect of two physical exercise protocols on cognition and depressive symptoms in oldest-old people: A randomized controlled trial,Juliana Hotta,Ansai,56520360300
353,Effect of two physical exercise protocols on cognition and depressive symptoms in oldest-old people: A randomized controlled trial,JosÈ Rubens,Rebelatto,21743769000
354,Physical exercise for late-life major depression,M.,Belvederi Murri,57216506722
354,Physical exercise for late-life major depression,M.,Amore,7003284391
354,Physical exercise for late-life major depression,M.,Menchetti,6506056250
354,Physical exercise for late-life major depression,G.,Toni,56829188100
354,Physical exercise for late-life major depression,F.,Neviani,15925796600
354,Physical exercise for late-life major depression,M.,Cerri,8933947800
354,Physical exercise for late-life major depression,M. B.L.,Rocchi,35264935900
354,Physical exercise for late-life major depression,D.,Zocchi,56634706900
354,Physical exercise for late-life major depression,L.,Bagnoli,57110161200
354,Physical exercise for late-life major depression,E.,Tam,7005276015
354,Physical exercise for late-life major depression,A.,Buffa,7004357169
354,Physical exercise for late-life major depression,S.,Ferrara,56828923400
354,Physical exercise for late-life major depression,M.,Neri,7101648907
354,Physical exercise for late-life major depression,G. S.,Alexopoulos,7006277430
354,Physical exercise for late-life major depression,S.,Zanetidou,54392038500
355,Exercise and Epstein's TARGET for treatment of depressive symptoms: A randomized study,JosÈ-Antonio,Cecchini-Estrada,8917771700
355,Exercise and Epstein's TARGET for treatment of depressive symptoms: A randomized study,Antonio,MÈndez-GimÈnez,36915619600
355,Exercise and Epstein's TARGET for treatment of depressive symptoms: A randomized study,Christian,Cecchini,55953471100
355,Exercise and Epstein's TARGET for treatment of depressive symptoms: A randomized study,Michael,Moulton,7005096760
355,Exercise and Epstein's TARGET for treatment of depressive symptoms: A randomized study,Celestino,RodrÌguez,57203479712
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,P.,Gardner-Sood,55701629400
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,J.,Lally,54389354300
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,S.,Smith,56120492000
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,Z.,Atakan,6603249790
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,K.,Ismail,7102670780
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,K. E.,Greenwood,35556649600
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,A.,Keen,57213123839
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,C.,O'Brien,56720101000
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,O.,Onagbesan,56720228100
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,C.,Fung,56720120000
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,E.,Papanastasiou,54795661000
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,J.,Eberherd,57204150152
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,A.,Patel,57191884809
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,R.,Ohlsen,57196358874
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,D.,Stahl,56962718400
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,A.,David,7402606754
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,D.,Hopkins,57198205306
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,R. M.,Murray,35406239400
356,Cardiovascular risk factors and metabolic syndrome in people with established psychotic illnesses: baseline data from the IMPaCT randomized controlled trial,F.,Gaughran,6602336142
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Mats,Hallgren,35072791900
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Martin,Kraepelien,55921820100
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Agneta,÷jehagen,7003830231
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Nils,Lindefors,7005521342
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Zangin,Zeebari,47661884000
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Viktor,Kaldo,6506425962
357,Physical exercise and internet-based cognitive‚Äìbehavioural therapy in the treatment of depression: Randomised controlled trial,Yvonne,Forsell,7003829458
358,Physical fitness exercise versus cognitive behavior therapy on reducing the depressive symptoms among community-dwelling elderly adults: A randomized controlled trial,Tzu Ting,Huang,8432696200
358,Physical fitness exercise versus cognitive behavior therapy on reducing the depressive symptoms among community-dwelling elderly adults: A randomized controlled trial,Chiu Bi,Liu,57195463545
358,Physical fitness exercise versus cognitive behavior therapy on reducing the depressive symptoms among community-dwelling elderly adults: A randomized controlled trial,Yu Hsia,Tsai,56443205300
358,Physical fitness exercise versus cognitive behavior therapy on reducing the depressive symptoms among community-dwelling elderly adults: A randomized controlled trial,Yen Fan,Chin,15750135800
358,Physical fitness exercise versus cognitive behavior therapy on reducing the depressive symptoms among community-dwelling elderly adults: A randomized controlled trial,Ching Hsiang,Wong,40361584100
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Michael,Doose,56922061900
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Marc,Ziegenbein,11440680600
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Olaf,Hoos,6504261558
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Dominik,Reim,57189218500
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Wojciech,Stengert,56922192500
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Niklas,Hoffer,56922123000
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Charlotte,Vogel,56489898800
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Yvonne,Ziert,56155942300
359,Self-selected intensity exercise in the treatment of major depression: A pragmatic RCT,Marcel,Sieberer,6507149548
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Carol A.,Janney,56769338600
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Rohan,Ganguli,7007149429
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Gong,Tang,7401634068
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Jane A.,Cauley,35373878900
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Robert G.,Holleman,16549610100
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Caroline R.,Richardson,7402506038
360,Physical activity and sedentary behavior measured objectively and subjectively in overweight and obese adults with schizophrenia or schizoaffective disorders,Andrea M.,Kriska,16239385100
361,A systematic review of the benefits of physical therapy within a multidisciplinary care approach for people with schizophrenia: an update,Elisa,Vera-Garcia,56764483800
361,A systematic review of the benefits of physical therapy within a multidisciplinary care approach for people with schizophrenia: an update,FermÌn,Mayoral-Cleries,57209097963
361,A systematic review of the benefits of physical therapy within a multidisciplinary care approach for people with schizophrenia: an update,Davy,Vancampfort,26326634000
361,A systematic review of the benefits of physical therapy within a multidisciplinary care approach for people with schizophrenia: an update,Brendon,Stubbs,57204891343
361,A systematic review of the benefits of physical therapy within a multidisciplinary care approach for people with schizophrenia: an update,Antonio I.,Cuesta-Vargas,18436315500
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,R.,Masa-Font,7101707081
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,M. I.,Fern·ndez-San-MartÌn,6602731256
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,L. M.,MartÌn LÛpez,14829316900
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,A. M.,Alba MuÒoz,57076829800
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,S.,Oller Canet,54413002300
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,J.,MartÌn Royo,24463645200
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,L.,San Emeterio EchevarrÌa,57076937600
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,N.,Olona TabueÒa,55752607500
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,M.,Ibarra Jato,57077018300
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,A.,Barroso GarcÌa,16678283500
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,S.,Gonz·lez TejÛn,56053846000
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,C.,Tajada Vitales,57076938400
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,B.,DÌaz M˙jica,57076983900
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,L.,ViÒas Cabrera,6504821367
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,R.,SanchÌs Catal·n,57076892900
362,The effectiveness of a program of physical activity and diet to modify cardiovascular risk factors in patients with severe mental illness after 3-month follow-up: CAPiCOR randomized clinical trial,T.,Salvador Barbarroja,57076856700
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Yuko,Yoshida,36714751600
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Hajime,Iwasa,15834385000
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Shu,Kumagai,57199371573
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Takao,Suzuki,55628570258
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Shuichi,Awata,7003636771
363,Longitudinal association between habitual physical activity and depressive symptoms in older people: habitual physical activity and depression,Hideyo,Yoshida,7408718760
364,Using exercise to fight depression in older adults,Stephan,Heinzel,25223351500
364,Using exercise to fight depression in older adults,Jimmy B.,Lawrence,57109747500
364,Using exercise to fight depression in older adults,Gunnar,Kallies,57110455700
364,Using exercise to fight depression in older adults,Michael A.,Rapp,56577545000
364,Using exercise to fight depression in older adults,Andreas,Heissel,57110279600
365,Effects of structured exercise and pharmacotherapy vs. pharmacotherapy for adults with depressive symptoms: A randomized clinical trial,Lara S.F.,Carneiro,56938195800
365,Effects of structured exercise and pharmacotherapy vs. pharmacotherapy for adults with depressive symptoms: A randomized clinical trial,AntÛnio Manuel,Fonseca,7101964509
365,Effects of structured exercise and pharmacotherapy vs. pharmacotherapy for adults with depressive symptoms: A randomized clinical trial,Maria Augusta,Vieira-Coelho,7004018130
365,Effects of structured exercise and pharmacotherapy vs. pharmacotherapy for adults with depressive symptoms: A randomized clinical trial,Maria Paula,Mota,14421394900
365,Effects of structured exercise and pharmacotherapy vs. pharmacotherapy for adults with depressive symptoms: A randomized clinical trial,JosÈ,Vasconcelos-Raposo,36070012200
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Tim,Carter,7201799357
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Boliang,Guo,55377832200
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,David,Turner,55574194884
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Ioannis,Morres,15752770000
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Elizabeth,Khalil,16022004600
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Emily,Brighton,56922193500
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Marie,Armstrong,56921353200
366,Preferred intensity exercise for adolescents receiving treatment for depression: a pragmatic randomised controlled trial,Patrick,Callaghan,56007614600
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Keisuke,Kuwahara,55756221500
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Toru,Honda,56140650800
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Tohru,Nakagawa,7404044781
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Shuichiro,Yamamoto,55475481800
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Shamima,Akter,55237971300
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Takeshi,Hayashi,56583115700
367,"Associations of leisure-time, occupational, and commuting physical activity with risk of depressive symptoms among Japanese workers: a cohort study",Tetsuya,Mizoue,55628586269
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Katharina,Luttenberger,36026982100
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Eva Maria,Stelzer,56797849100
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Stefan,Fˆrst,56797982900
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Matthias,Schopper,56798295300
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Johannes,Kornhuber,7007179429
368,Indoor rock climbing (bouldering) as a new treatment for depression: study design of a waitlist-controlled randomized group pilot study and the first results,Stephanie,Book,56797961600
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Claire,Pentecost,6508268682
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Paul,Farrand,6602338792
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Colin J.,Greaves,7005942816
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Rod S.,Taylor,55628530729
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Fiona C.,Warren,15021659800
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Melvyn,Hillsdon,6603507307
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Colin,Green,8429450100
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Jo R.,Welsman,6701780313
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Kat,Rayson,56786530400
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Philip H.,Evans,7402236049
369,Combining behavioural activation with physical activity promotion for adults with depression: findings of a parallel-group pilot randomised controlled trial (BAcPAc),Adrian H.,Taylor,35586601000
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Corinna,Rahe,56010437200
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Bernhard T.,Baune,6603807336
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Michael,Unrath,24484182700
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Volker,Arolt,56247579900
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",J¸rgen,Wellmann,57202373947
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Heike,Wersching,23669842900
370,"Associations between depression subtypes, depression severity and diet quality: cross-sectional findings from the BiDirect Study",Klaus,Berger,56513330600
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Nikolaos,Stavrakakis,19934426500
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Sanne H.,Booij,55926700500
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Annelieke M.,Roest,36865688500
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Peter,de Jonge,7006567237
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Albertine J.,Oldehinkel,6701347101
371,Temporal dynamics of physical activity and affect in depressed and nondepressed individuals,Elisabeth H.,Bos,7005778369
372,Exercise improves cardiorespiratory fitness in people with schizophrenia: a systematic review and meta-analysis,Davy,Vancampfort,26326634000
372,Exercise improves cardiorespiratory fitness in people with schizophrenia: a systematic review and meta-analysis,Simon,Rosenbaum,45761309400
372,Exercise improves cardiorespiratory fitness in people with schizophrenia: a systematic review and meta-analysis,Philip B.,Ward,7402102266
372,Exercise improves cardiorespiratory fitness in people with schizophrenia: a systematic review and meta-analysis,Brendon,Stubbs,57204891343
373,[Effect of exercise therapy in improving social function and quality of life in patients with depression] ???????????????????????,Jinchun,Wu,39
373,[Effect of exercise therapy in improving social function and quality of life in patients with depression] ???????????????????????,Bo,Yang,40
373,[Effect of exercise therapy in improving social function and quality of life in patients with depression] ???????????????????????,Rong,Xiao,41
373,[Effect of exercise therapy in improving social function and quality of life in patients with depression] ???????????????????????,Chengfeng,Luo,42
373,[Effect of exercise therapy in improving social function and quality of life in patients with depression] ???????????????????????,Yanan,Shang,43
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Simon,Rosenbaum,45761309400
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Davy,Vancampfort,26326634000
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Zachary,Steel,6603944414
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Jill,Newby,36904822100
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Philip B.,Ward,7402102266
374,Physical activity in the treatment of Post-traumatic stress disorder: A systematic review and meta-analysis,Brendon,Stubbs,57204891343
375,The impact of a videogame-based pilot physical activity program in older adults with schizophrenia on subjectively and objectively measured physical activity,Heather,Leutwyler,36169219600
375,The impact of a videogame-based pilot physical activity program in older adults with schizophrenia on subjectively and objectively measured physical activity,Erin,Hubbard,8692243100
375,The impact of a videogame-based pilot physical activity program in older adults with schizophrenia on subjectively and objectively measured physical activity,Bruce,Cooper,57203199622
375,The impact of a videogame-based pilot physical activity program in older adults with schizophrenia on subjectively and objectively measured physical activity,Glenna,Dowling,7004647724
376,Beyond METs: types of physical activity and depression among older adults,Spruha,Joshi,56424750400
376,Beyond METs: types of physical activity and depression among older adults,Stephen J.,Mooney,55479977000
376,Beyond METs: types of physical activity and depression among older adults,Gary J.,Kennedy,7201789618
376,Beyond METs: types of physical activity and depression among older adults,Ebele O.,Benjamin,36097682000
376,Beyond METs: types of physical activity and depression among older adults,Danielle,Ompad,35583636000
376,Beyond METs: types of physical activity and depression among older adults,Andrew G.,Rundle,56827560300
376,Beyond METs: types of physical activity and depression among older adults,John R.,Beard,7201799673
376,Beyond METs: types of physical activity and depression among older adults,Magdalena,Cerd·,23986969700
377,Exercise improves cardiorespiratory fitness in people with depression: A meta-analysis of randomized control trials,Brendon,Stubbs,57204891343
377,Exercise improves cardiorespiratory fitness in people with depression: A meta-analysis of randomized control trials,Simon,Rosenbaum,45761309400
377,Exercise improves cardiorespiratory fitness in people with depression: A meta-analysis of randomized control trials,Davy,Vancampfort,26326634000
377,Exercise improves cardiorespiratory fitness in people with depression: A meta-analysis of randomized control trials,Philip B.,Ward,7402102266
377,Exercise improves cardiorespiratory fitness in people with depression: A meta-analysis of randomized control trials,Felipe B.,Schuch,14016488400
378,Quality of life and physical activity levels in outpatients with schizophrenia,Eluana,Gomes,56305118000
378,Quality of life and physical activity levels in outpatients with schizophrenia,T‚nia,Bastos,35781621900
378,Quality of life and physical activity levels in outpatients with schizophrenia,Michel,Probst,7102075562
378,Quality of life and physical activity levels in outpatients with schizophrenia,JosÈ C.,Ribeiro,7201677811
378,Quality of life and physical activity levels in outpatients with schizophrenia,Gustavo,Silva,35312236500
378,Quality of life and physical activity levels in outpatients with schizophrenia,Rui,Corredeira,23569126400
379,Efficacy of exercise as an adjunct treatment for clinically depressed inpatients during the initial stages of antidepressant pharmacotherapy: An open randomized controlled trial,Fabien D.,Legrand,24078491200
379,Efficacy of exercise as an adjunct treatment for clinically depressed inpatients during the initial stages of antidepressant pharmacotherapy: An open randomized controlled trial,Elise M.,Neff,56989518900
380,[Jieyu decotion with psychological intervention and Ba Duan Jin exercises improve depressive symptoms in perimenopausal patients] ???????????????????????????????,Lanhong,Suo,83
380,[Jieyu decotion with psychological intervention and Ba Duan Jin exercises improve depressive symptoms in perimenopausal patients] ???????????????????????????????,Hongjuan,Yu,84
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Davy,Vancampfort,26326634000
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Brendon,Stubbs,57204891343
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Michel,Probst,7102075562
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Marc,De Hert,7004425915
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Felipe B.,Schuch,14016488400
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,James,Mugisha,37023472700
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Philip B.,Ward,7402102266
381,Physical activity as a vital sign in patients with schizophrenia: evidence and clinical recommendations,Simon,Rosenbaum,45761309400
382,[Effects of nursing intervention on sleep quality and mental health of women with perimenopausal syndrome] ?????????????????????????,Liman,Zhang,58
382,[Effects of nursing intervention on sleep quality and mental health of women with perimenopausal syndrome] ?????????????????????????,Lirong,Luo,59
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Khirollah,Sadeghi,152
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Seyed,Ahmadi,153
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Mansour,Rezaei,154
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Javad,Miri,155
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Alireza,Abdi,156
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Firoozeh,Khamoushi,157
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Mahin,Salehi,158
383,A comparative study of the efficacy of cognitive group therapy and aerobic exercise in the treatment of depression among the students,Khadijeh,Jamshidi,159
384,[The effect of Baduanjin practice on the generalized anxiety disorder] ???????????????????,Jie,Zhang,64
384,[The effect of Baduanjin practice on the generalized anxiety disorder] ???????????????????,Wenwen,Zhang,65
384,[The effect of Baduanjin practice on the generalized anxiety disorder] ???????????????????,Hui,Shen,66
385,The efficacy of body-oriented yoga in mental disorders,R.,Klatte,57188761779
385,The efficacy of body-oriented yoga in mental disorders,S.,Pabst,57188765985
385,The efficacy of body-oriented yoga in mental disorders,A.,Beelmann,6602367544
385,The efficacy of body-oriented yoga in mental disorders,J.,Rosendahl,6603267591
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Davy,Vancampfort,26326634000
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Sabine,Wyckaert,55404603900
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Pascal,Sienaert,6603077146
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Amber,De Herdt,54889783900
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Marc,De Hert,7004425915
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Simon,Rosenbaum,45761309400
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Michel,Probst,7102075562
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Milan,Chang,7404504112
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Jon,Snaedal,6602828196
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Bjorn,Einarsson,55342398600
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Sigurbjorn,Bjornsson,57209019346
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Jane S.,Saczynski,57194515955
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Thor,Aspelund,8703984700
