ID,Title,author_given_name,author_surname,author_id,
385,The efficacy of body-oriented yoga in mental disorders,A.,Beelmann,6602367544,A. Beelmann
385,The efficacy of body-oriented yoga in mental disorders,J.,Rosendahl,6603267591,J. Rosendahl
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Davy,Vancampfort,26326634000,Davy Vancampfort
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Sabine,Wyckaert,55404603900,Sabine Wyckaert
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Pascal,Sienaert,6603077146,Pascal Sienaert
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Amber,De Herdt,54889783900,Amber De Herdt
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Marc,De Hert,7004425915,Marc De Hert
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Simon,Rosenbaum,45761309400,Simon Rosenbaum
386,Concurrent validity of the international physical activity questionnaire in outpatients with bipolar disorder: comparison with the Sensewear Armband,Michel,Probst,7102075562,Michel Probst
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Milan,Chang,7404504112,Milan Chang
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Jon,Snaedal,6602828196,Jon Snaedal
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Bjorn,Einarsson,55342398600,Bjorn Einarsson
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Sigurbjorn,Bjornsson,57209019346,Sigurbjorn Bjornsson
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Jane S.,Saczynski,57194515955,Jane S. Saczynski
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Thor,Aspelund,8703984700,Thor Aspelund
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Melissa,Garcia,7404278124,Melissa Garcia
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Vilmundur,Gudnason,57202569532,Vilmundur Gudnason
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Tamara B.,Harris,57220774479,Tamara B. Harris
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Lenore J.,Launer,7006392362,Lenore J. Launer
387,The association between midlife physical activity and depressive symptoms in late life: age gene/environment susceptibility-Reykjavik study,Palmi V.,Jonsson,56482775700,Palmi V. Jonsson
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Meenakshi,Dauwan,55321175900,Meenakshi Dauwan
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Marieke J.H.,Begemann,55207570100,Marieke J.H. Begemann
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Sophie M.,Heringa,54779809300,Sophie M. Heringa
388,"Exercise improves clinical symptoms, quality of life, global functioning, and depression in schizophrenia: a systematic review and meta-analysis",Iris E.,Sommer,56140431800,Iris E. Sommer
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Iraj,Salehi,16418053600,Iraj Salehi
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Seyed Mohammad,Hosseini,57215035622,Seyed Mohammad Hosseini
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Mohammad,Haghighi,36832753400,Mohammad Haghighi
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Leila,Jahangard,25654890100,Leila Jahangard
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Hafez,Bajoghli,36805540300,Hafez Bajoghli
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Markus,Gerber,24721244300,Markus Gerber
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Uwe,Pühse,14045669500,Uwe Pühse
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Edith,Holsboer-Trachsler,55120971000,Edith Holsboer-Trachsler
389,[RETRACTED] Electroconvulsive therapy (ECT) and aerobic exercise training (AET) increased plasma BDNF and ameliorated depressive symptoms in patients suffering from major depressive disorder,Serge,Brand,7102840168,Serge Brand
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Lisa,Vizza,57195451002,Lisa Vizza
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Caroline A.,Smith,55555239900,Caroline A. Smith
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Soji,Swaraj,6506744848,Soji Swaraj
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Kingsley,Agho,16028169200,Kingsley Agho
390,The feasibility of progressive resistance training in women with polycystic ovary syndrome: a pilot randomized controlled trial,Birinder S.,Cheema,15749791900,Birinder S. Cheema
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,M. I.,Abrahão,55513241000,M. I. Abrahão
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,A. B.,Gomiero,15049950700,A. B. Gomiero
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,A. J.,Grande,185,A. J. Grande
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,V. F. M.,Trevisani,186,V. F. M. Trevisani
391,Cardiovascular training vs. resistance training for improving quality of life and physical function in patients with systemic lupus erythematosus: a randomized controlled trial,M. S. ,Peccin,7004112941,M. S.  Peccin
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Jackie,Curtis,7401481092,Jackie Curtis
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Andrew,Watkins,55248161000,Andrew Watkins
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Simon,Rosenbaum,45761309400,Simon Rosenbaum
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Scott,Teasdale,56452738400,Scott Teasdale
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Megan,Kalucy,6507911761,Megan Kalucy
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Katherine,Samaras,7005394079,Katherine Samaras
392,Evaluating an individualized lifestyle and life skills intervention to prevent antipsychotic-induced weight gain in first-episode psychosis: Keeping the body in mind,Philip B.,Ward,7402102266,Philip B. Ward
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Felipe B.,Schuch,14016488400,Felipe B. Schuch
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Davy,Vancampfort,26326634000,Davy Vancampfort
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Justin,Richards,56949738900,Justin Richards
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Simon,Rosenbaum,45761309400,Simon Rosenbaum
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Philip B.,Ward,7402102266,Philip B. Ward
393,Exercise as a treatment for depression: a meta-analysis adjusting for publication bias,Brendon,Stubbs,57204891343,Brendon Stubbs
394,Mindfulness-based yoga intervention for women with depression,Katie J.,Schuver,55945561900,Katie J. Schuver
394,Mindfulness-based yoga intervention for women with depression,Beth A.,Lewis,7401868314,Beth A. Lewis
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Helene,Speyer,56685782700,Helene Speyer
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Hans,Christian Brix Nørgaard,57189577482,Hans Christian Brix Nørgaard
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Merete,Birk,57189572584,Merete Birk
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Mette,Karlsen,57189582117,Mette Karlsen
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Ane,Storch Jakobsen,57193844055,Ane Storch Jakobsen
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Kamilla,Pedersen,57215031306,Kamilla Pedersen
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Carsten,Hjorthøj,17343946100,Carsten Hjorthøj
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Charlotta,Pisinger,55933747600,Charlotta Pisinger
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Christian,Gluud,7004884514,Christian Gluud
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Ole,Mors,7004006411,Ole Mors
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Jesper,Krogh,15069543200,Jesper Krogh
395,The CHANGE trial: no superiority of lifestyle coaching plus care coordination plus treatment as usual compared to treatment as usual alone in reducing risk of cardiovascular disease in adults with schizophrenia spectrum disorders and abdominal obesity,Merete,Nordentoft,7006191523,Merete Nordentoft
396,A pilot randomized controlled trial comparing prenatal yoga to perinatal health education for antenatal depression,Lisa A.,Uebelacker,6603448009,Lisa A. Uebelacker
396,A pilot randomized controlled trial comparing prenatal yoga to perinatal health education for antenatal depression,Cynthia L.,Battle,7004255911,Cynthia L. Battle
396,A pilot randomized controlled trial comparing prenatal yoga to perinatal health education for antenatal depression,Kaeli A.,Sutton,56542937000,Kaeli A. Sutton
396,A pilot randomized controlled trial comparing prenatal yoga to perinatal health education for antenatal depression,Susanna R.,Magee,16426042900,Susanna R. Magee
396,A pilot randomized controlled trial comparing prenatal yoga to perinatal health education for antenatal depression,Ivan W.,Miller,7202080670,Ivan W. Miller
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Felipe B.,Schuch,14016488400,Felipe B. Schuch
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Davy,Vancampfort,26326634000,Davy Vancampfort
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Simon,Rosenbaum,45761309400,Simon Rosenbaum
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Justin,Richards,56949738900,Justin Richards
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Philip B.,Ward,7402102266,Philip B. Ward
397,Exercise improves physical and psychological quality of life in people with depression: A meta-analysis including the evaluation of control group response,Brendon,Stubbs,57204891343,Brendon Stubbs
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Felipe B.,Schuch,14016488400,Felipe B. Schuch
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Davy,Vancampfort,26326634000,Davy Vancampfort
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Simon,Rosenbaum,45761309400,Simon Rosenbaum
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Justin,Richards,56949738900,Justin Richards
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Philip B.,Ward,7402102266,Philip B. Ward
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Nicola,Veronese,36998781200,Nicola Veronese
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Marco,Solmi,6507233742,Marco Solmi
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Eduardo L.,Cadore,24480570200,Eduardo L. Cadore
398,Exercise for depression in older adults: a meta-analysis of randomized controlled trials adjusting for publication bias,Brendon,Stubbs,57204891343,Brendon Stubbs
399,Sweating away depression? The impact of intensive exercise on depression,Ross,Balchin,36544774200,Ross Balchin
399,Sweating away depression? The impact of intensive exercise on depression,Jani,Linde,57189001353,Jani Linde
399,Sweating away depression? The impact of intensive exercise on depression,Dee,Blackhurst,57216229536,Dee Blackhurst
399,Sweating away depression? The impact of intensive exercise on depression,Hg Laurie,Rauch,16639445800,Hg Laurie Rauch
399,Sweating away depression? The impact of intensive exercise on depression,Georg,Schönbächler,6506190520,Georg Schönbächler
400,Association between actigraphy-derived physical activity and cognitive performance in patients with schizophrenia,L. J.,Chen,53874614300,L. J. Chen
400,Association between actigraphy-derived physical activity and cognitive performance in patients with schizophrenia,A.,Steptoe,7102289942,A. Steptoe
400,Association between actigraphy-derived physical activity and cognitive performance in patients with schizophrenia,M. S.,Chung,55426597900,M. S. Chung
400,Association between actigraphy-derived physical activity and cognitive performance in patients with schizophrenia,P. W.,Ku,15077845800,P. W. Ku
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Katriona,Keller-Varady,56946755600,Katriona Keller-Varady
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Alkomiet,Hasan,14019434100,Alkomiet Hasan
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Thomas,Schneider-Axmann,6603025840,Thomas Schneider-Axmann
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Ursula,Hillmer-Vogel,6506493333,Ursula Hillmer-Vogel
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Björn,Adomßent,56946835300,Björn Adomßent
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Thomas,Wobrock,6602847888,Thomas Wobrock
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Andrea,Schmitt,36954033000,Andrea Schmitt
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Andree,Niklas,23025599400,Andree Niklas
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Peter,Falkai,7006453025,Peter Falkai
401,Endurance training in patients with schizophrenia and healthy controls: differences and similarities,Berend,Malchow,25723459800,Berend Malchow
402,[Effects of Baduanjin Qigong on psychological state and life quality of patients with primary glaucoma] 健康气功八段锦对原发性青光眼患者心理状态及生存质量的影响,Zhaokang,Zhang,54,Zhaokang Zhang
402,[Effects of Baduanjin Qigong on psychological state and life quality of patients with primary glaucoma] 健康气功八段锦对原发性青光眼患者心理状态及生存质量的影响,Jiansheng,Gao,55,Jiansheng Gao
402,[Effects of Baduanjin Qigong on psychological state and life quality of patients with primary glaucoma] 健康气功八段锦对原发性青光眼患者心理状态及生存质量的影响,Yu,Liang,56,Yu Liang
402,[Effects of Baduanjin Qigong on psychological state and life quality of patients with primary glaucoma] 健康气功八段锦对原发性青光眼患者心理状态及生存质量的影响,Lixia,Zhang,57,Lixia Zhang
403,Tai Chi for schizophrenia: a systematic review,Wei,Zheng,57184693600,Wei Zheng
403,Tai Chi for schizophrenia: a systematic review,Qiang,Li,57193276815,Qiang Li
403,Tai Chi for schizophrenia: a systematic review,Jingxia,Lin,56525493500,Jingxia Lin
403,Tai Chi for schizophrenia: a systematic review,Yingqiang,Xiang,56463412400,Yingqiang Xiang
403,Tai Chi for schizophrenia: a systematic review,Tong,Guo,55270156200,Tong Guo
403,Tai Chi for schizophrenia: a systematic review,Qiong,Chen,56612517000,Qiong Chen
403,Tai Chi for schizophrenia: a systematic review,Dongbin,Cai,57192697712,Dongbin Cai
403,Tai Chi for schizophrenia: a systematic review,Yutao,Xiang,35241398400,Yutao Xiang
404,Exercise as a treatment for depression: A meta-analysis,Siri,Kvam,163,Siri Kvam
404,Exercise as a treatment for depression: A meta-analysis,Catrine L.,Kleppe,164,Catrine L. Kleppe
404,Exercise as a treatment for depression: A meta-analysis,Inger Hilde,Nordhus,165,Inger Hilde Nordhus
404,Exercise as a treatment for depression: A meta-analysis,Anders,Hovland,190,Anders Hovland
405,Risk factors for late-life depression: A prospective cohort study among older women,Shun Chiao,Chang,35755451500,Shun Chiao Chang
405,Risk factors for late-life depression: A prospective cohort study among older women,An,Pan,56108327800,An Pan
405,Risk factors for late-life depression: A prospective cohort study among older women,Ichiro,Kawachi,7103096477,Ichiro Kawachi
405,Risk factors for late-life depression: A prospective cohort study among older women,Olivia I.,Okereke,8613630300,Olivia I. Okereke
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Fangping,Guan,48,Fangping Guan
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Xiaoqun,Liu,49,Xiaoqun Liu
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Ning,Cheng,50,Ning Cheng
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Qiao,Lin,51,Qiao Lin
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Yaoping,Lin,52,Yaoping Lin
406,[The influence of Baduanjin and broadcast gymnastics on depression of psychiatric inpatients] 八段锦与广播体操对精神科住院患者抑郁情绪的影响,Xiaoxing,Zheng,53,Xiaoxing Zheng
407,The association between the Mediterranean lifestyle and depression,Almudena,Sánchez-Villegas,57210287333,Almudena Sánchez-Villegas
407,The association between the Mediterranean lifestyle and depression,Miguel,Ruíz-Canela,6603417884,Miguel Ruíz-Canela
407,The association between the Mediterranean lifestyle and depression,Alfredo,Gea,55341244700,Alfredo Gea
407,The association between the Mediterranean lifestyle and depression,Francisca,Lahortiga,7801416477,Francisca Lahortiga
407,The association between the Mediterranean lifestyle and depression,Miguel A.,Martínez-González,7004290629,Miguel A. Martínez-González
408,[Application of Tai Ji Quan and Eight Duan Jin in improving anxiety and depression of patients with coronary heart disease] 太极拳和八段锦在改善冠心病病人焦虑、抑郁情绪中的应用,Yonghui,Wu,8,Yonghui Wu
408,[Application of Tai Ji Quan and Eight Duan Jin in improving anxiety and depression of patients with coronary heart disease] 太极拳和八段锦在改善冠心病病人焦虑、抑郁情绪中的应用,Ouying,Chen,9,Ouying Chen
408,[Application of Tai Ji Quan and Eight Duan Jin in improving anxiety and depression of patients with coronary heart disease] 太极拳和八段锦在改善冠心病病人焦虑、抑郁情绪中的应用,Yaoyue,Luo,10,Yaoyue Luo
408,[Application of Tai Ji Quan and Eight Duan Jin in improving anxiety and depression of patients with coronary heart disease] 太极拳和八段锦在改善冠心病病人焦虑、抑郁情绪中的应用,Rongchen,Jin,11,Rongchen Jin
408,[Application of Tai Ji Quan and Eight Duan Jin in improving anxiety and depression of patients with coronary heart disease] 太极拳和八段锦在改善冠心病病人焦虑、抑郁情绪中的应用,Shiwen,He,12,Shiwen He
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Joseph,Firth,56503241000,Joseph Firth
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Rebekah,Carney,56999993300,Rebekah Carney
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Lauren,Jerome,57125810500,Lauren Jerome
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Rebecca,Elliott,7402638581,Rebecca Elliott
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Paul,French,35336523500,Paul French
409,The effects and determinants of exercise participation in first-episode psychosis: a qualitative study,Alison R.,Yung,7006387307,Alison R. Yung
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",Brendon,Stubbs,57204891343,Brendon Stubbs
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",A.,Koyanagi,57197741912,A. Koyanagi
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",F. B.,Schuch,14016488400,F. B. Schuch
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",J.,Firth,56503241000,J. Firth
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",S.,Rosenbaum,45761309400,S. Rosenbaum
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",N.,Veronese,36998781200,N. Veronese
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",M.,Solmi,6507233742,M. Solmi
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",J.,Mugisha,37023472700,J. Mugisha
410,"Physical activity and depression: a large cross-sectional, population-based study across 36 low- and middle-income countries",D.,Vancampfort,26326634000,D. Vancampfort
411,Physical activity as a vital sign in patients with bipolar disorder,Davy,Vancampfort,26326634000,Davy Vancampfort
411,Physical activity as a vital sign in patients with bipolar disorder,Michel,Probst,7102075562,Michel Probst
411,Physical activity as a vital sign in patients with bipolar disorder,Sabine,Wyckaert,55404603900,Sabine Wyckaert
411,Physical activity as a vital sign in patients with bipolar disorder,Marc,De Hert,7004425915,Marc De Hert
411,Physical activity as a vital sign in patients with bipolar disorder,Brendon,Stubbs,57204891343,Brendon Stubbs
411,Physical activity as a vital sign in patients with bipolar disorder,Simon,Rosenbaum,45761309400,Simon Rosenbaum
411,Physical activity as a vital sign in patients with bipolar disorder,Pascal,Sienaert,6603077146,Pascal Sienaert
412,[The influence of eight infantile finger loops and whorls in combination with psychomatic relaxation exercise on blood sugar and emotional disorder of patients with diabetes mellitus combined with emotional disorder] 八段锦联合放松功对糖尿病并发情绪障碍患者血糖、情绪障碍的影响,Haiyan,Yin,2,Haiyan Yin
412,[The influence of eight infantile finger loops and whorls in combination with psychomatic relaxation exercise on blood sugar and emotional disorder of patients with diabetes mellitus combined with emotional disorder] 八段锦联合放松功对糖尿病并发情绪障碍患者血糖、情绪障碍的影响,Baiqing,Zhao,3,Baiqing Zhao
412,[The influence of eight infantile finger loops and whorls in combination with psychomatic relaxation exercise on blood sugar and emotional disorder of patients with diabetes mellitus combined with emotional disorder] 八段锦联合放松功对糖尿病并发情绪障碍患者血糖、情绪障碍的影响,Yanqiang,Liao,4,Yanqiang Liao
412,[The influence of eight infantile finger loops and whorls in combination with psychomatic relaxation exercise on blood sugar and emotional disorder of patients with diabetes mellitus combined with emotional disorder] 八段锦联合放松功对糖尿病并发情绪障碍患者血糖、情绪障碍的影响,Qingkui,Lin,5,Qingkui Lin
413,Revisiting the International Physical Activity Questionnaire (IPAQ): Assessing physical activity among individuals with schizophrenia,Markus J.,Duncan,56278119200,Markus J. Duncan
413,Revisiting the International Physical Activity Questionnaire (IPAQ): Assessing physical activity among individuals with schizophrenia,Kelly,Arbour-Nicitopoulos,35193657100,Kelly Arbour-Nicitopoulos
413,Revisiting the International Physical Activity Questionnaire (IPAQ): Assessing physical activity among individuals with schizophrenia,Mehala,Subramanieapillai,57191958833,Mehala Subramanieapillai
413,Revisiting the International Physical Activity Questionnaire (IPAQ): Assessing physical activity among individuals with schizophrenia,Gary,Remington,7005742222,Gary Remington
413,Revisiting the International Physical Activity Questionnaire (IPAQ): Assessing physical activity among individuals with schizophrenia,Guy,Faulkner,7005753356,Guy Faulkner
414,Comparison of effectiveness of different exercise programs in treatment of failed back surgery syndrome: A randomized controlled trial,Ali Yavuz,Karahan,55602906600,Ali Yavuz Karahan
414,Comparison of effectiveness of different exercise programs in treatment of failed back surgery syndrome: A randomized controlled trial,Nilay,Sahin,23010163700,Nilay Sahin
414,Comparison of effectiveness of different exercise programs in treatment of failed back surgery syndrome: A randomized controlled trial,Akin,Baskent,23007839000,Akin Baskent
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Christi A.,Patten,7006031601,Christi A. Patten
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Carrie A.,Bronars,6504831020,Carrie A. Bronars
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Kristin S.Vickers,Douglas,8450588300,Kristin S.Vickers Douglas
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Michael H.,Ussher,6603960588,Michael H. Ussher
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",James A.,Levine,7403580295,James A. Levine
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Susannah J.,Tye,34769470700,Susannah J. Tye
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Christine A.,Hughes,35769579700,Christine A. Hughes
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Tabetha A.,Brockman,23033344500,Tabetha A. Brockman
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Paul A.,Decker,7005868666,Paul A. Decker
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Ramona S.,DeJesus,19034106700,Ramona S. DeJesus
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Mark D.,Williams,56409226300,Mark D. Williams
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Thomas P.,Olson,14049094900,Thomas P. Olson
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Matthew M.,Clark,7404528724,Matthew M. Clark
415,"Supervised, vigorous intensity exercise intervention for depressed female smokers: a pilot study",Angela M.,Dieterich,57193453048,Angela M. Dieterich
416,"Associations of leisure-time and occupational physical activity and cardiorespiratory fitness with incident and recurrent major depressive disorder, depressive symptoms, and incident anxiety in a general population",Sebastian E.,Baumeister,7003385572,Sebastian E. Baumeister
